일자 ,재난유형,대상지역,송출내용,전송시간
2020-02-24,기타재난,사하구,"[사하구청] 부산 사하구 코로나19 확진자 3명발생 의심증상 발생시 1339, 보건소(220-5701)연락요망.확진자 동선 구홈페이지, SNS통해 알려드림",2020-02-24 16:34
2020-02-24,감염병 발생,금정구,[금정구청] 금정구 확진자(부산-37) 동선 수정[2.20.]자택>부산대 금정회관 식당(2층)(12:36)>자택(13:40)>해피케어복지관 앞(철마면),2020-02-24 16:39
2020-02-24,기타재난,부산진구,"[부산진구청] 부산시 확진자 중 부산-7, 부산-11, 부산-14 확진자 동선은 부산진구 홈페이지에서 확인하시기 바랍니다.",2020-02-24 16:44
2020-02-24,감염병 발생,금정구,[금정구청] 금정구 확진자(부산-37) 동선 수정해모리횟집 온천동(17:20~19:00)>자택>부산대J앤J스타일헤어(20:00~20:40)>자가,2020-02-24 16:45
2020-02-24,감염병 발생,수영구,"[수영구청] 확진자(부산27, 28세, 여)주요 방문장소알림, ""투썸플레이스 광안점""[2.20]11시~19시 [2.21]15시~18시, 19시~23시",2020-02-24 17:05
2020-02-24,감염병 발생,수영구,"[수영구청]재발송 확진자(부산-27)주요 방문장소 수정알림, 당초 ""투썸플레이스 광안점"" >수정 ""투썸플레이스 광안역점"" 방문시간변동없음",2020-02-24 17:17
2020-02-24,기타재난,부산진구,[부산진구청] 부산-7 확진자 부산진구 동선(2.20.) 15시 부산역 16시 부산진구 보건소 19시 네오스파,2020-02-24 17:21
2020-02-24,기타재난,부산진구,[부산진구청] 부산-7 확진자 부산진구 동선(2.21.) 14시 대한정보 18시 30분 우돈식당 19시 30분 태양헤어모드,2020-02-24 17:23
2020-02-24,기타재난,부산진구,[부산진구청] 부산-7 확진자 부산진구 동선(2.21.) 20시 30분 네오스파 (2.22.) 11시 네오스파 퇴실,2020-02-24 17:26
2020-02-24,기타재난,사하구,[사하구청]사하구확진자1명(부산18)동선 (2.20일)/21:30cu편의점 괴정오성점/21:45~22:40 크레인pc방하단점/22:45~0:20리얼야구존 하단점,2020-02-24 17:45
2020-02-24,기타재난,사하구,[사하구청]사하구확진1명(부산18) 동선 (2.21일)/0:25~1:50갓신술집(괴정1동)/02:00자택/09:50~18:10마사회(경마장)/19:30~자택,2020-02-24 17:47
2020-02-24,기타재난,사하구,[사하구청]확진1명(부산18)동선(2.22일)/16:00자택/16:25~20:42MVpc방괴정점/20:45~22:41DDC치킨괴정점/22:45~0:30MVpc괴정,2020-02-24 17:53
2020-02-24,기타재난,사하구,[사하구청]사하구확진자1명(부산18)동선 (2.23일)/00:45~10:30집/00:50~11:30사하구보건소/ 11:45~00:30집/00:50부산대학병원 이송,2020-02-24 17:58
2020-02-24,기타재난,사하구,[사하구청] 사하구확진자 3명중 나머지2명은 동선확인 즉시 문자발송 예정,2020-02-24 18:01
2020-02-24,감염병 발생,북구,[부산북구청]코로나19 부산 11번 확진자 거주지 및 동선(시설) 2.24.(월)소독 완료.코로나19 예방 손씻기 철저히 하시기 바랍니다.,2020-02-24 20:29
2020-02-24,감염병 발생,동래구,[동래구청] 오늘(2.24.)까지 동래구 코로나19 확진자 동선을 동래구 홈페이지(dongnae.go.kr)에서 확인해 주시기 바랍니다.,2020-02-24 21:33
2020-02-25,감염병 발생,강서구,"[부산 강서구청]강서구 코로나19 확진자 2명의 동선(부산-21,22번)은 부산광역시 홈페이지(www.busan.go.kr)와 강서구청 페이스북등을 참고바랍니다",2020-02-25 9:20
2020-02-25,감염병 발생,남구,"[남구청](부산-17 확진자) (2.20~2.22) 외출하지 않음(자가격리), (2.23) 23:00 부산대병원 이송",2020-02-25 9:32
2020-02-25,기타재난,사하구,[사하구청] 사하구-1(부산18)확진자2.21.동선중 마사회(경마장)을 마사회(경마공원)관람대 4층 방송실로 수정합니다.,2020-02-25 9:38
2020-02-25,감염병 발생,강서구,[부산시 강서구청] 확진자 22 주요동선 2월19일17:30 스타필드(이마트) 2월20일13:20 위앤대우리큰내과의원 2월23일14:00 삼성서울내과(동래구),2020-02-25 9:46
2020-02-25,감염병 발생,강서구,[강서구청]부산21번 주요동선 2.18(화) 20:05코인노래방(신호산단2로39) 21:05신호컴포즈커피 2.19(수)버스3번->15:10-21:40명호고등학교,2020-02-25 9:46
2020-02-25,감염병 발생,강서구,[강서구청]부산21번주요동선 2.20(목)16:30다이소(명지오션시티4로87) 2.21(금)16:00CU편의점(명지오션시티11로22) 2.23(일) 덕두시장,2020-02-25 9:55
2020-02-25,기타재난,사하구,"[사하구청] 사하구-2(부산23)22세, 남/동선/(2.21.)집-버스,지하철 09:10 GS25명륜중앙점/도보 09:30~ 온천교회",2020-02-25 10:07
2020-02-25,기타재난,사하구,"[사하구청] 사하구-2(부산23)22세, 남 /(2.22.)~09:30온천교회/버스,지하철10:30~집",2020-02-25 10:10
2020-02-25,기타재난,사하구,"[사하구청] 사하구-2(부산23)22세,남/(2.23) 증상 발현/집-택시 10:30~11:40 사하구 보건소 선별진료소/택시 12:20 ~ 집",2020-02-25 10:11
2020-02-25,기타재난,사하구,"[사하구청]  사하구-2(부산23)22세,남/(2.24.)~16:30집/보건소 구급차 17:30 부산대학병원",2020-02-25 10:13
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산19) 동선(2.20.) 집-버스(17번)-9:10~18:00 직장(12:00~13:00 구내식당)-도시철도,2020-02-25 10:18
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산19) 동선(2.20.)18:50~18:56다이소(부산종합운동장점)-도보 -19:10~19:45 스타벅스(사직구장점)-도보,2020-02-25 10:19
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산19) 동선(2.20)19:55~21:26 사직고기명가(동래구)-도보 - 21:32~21:46 올리브영(부산사직점),2020-02-25 10:21
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산19) 동선(2.20) 버스(80번->17번) - 23:00 집,2020-02-25 10:22
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.21) 집-버스(7번)-택시- 9:30~13:00 온천교회 - 도보 - 13:05~14:21 303일상스시(동래구),2020-02-25 10:23
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.21) 도보- 14:23~14:30 텐퍼센트커피 take out(동래롯데점) - 도보 - 14:35~16:00 온천교회,2020-02-25 10:23
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.21)자가용 - 16:30~17:30 코스트코(수영구) - 자가용 - 17:50~18:30 민락회센터(회 포장),2020-02-25 10:24
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.21)19:00 팔레드시즈(해운대구),2020-02-25 10:24
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.22.) 0:00~9:30 팔레드시즈(해운대구)-자가용 - 10:00 집,2020-02-25 10:25
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 19) 동선(2.23.) 집 - 택시 - 12:15~13:00 서구보건소 선별진료소 - 자가용(아버지) - 13:10  집,2020-02-25 10:25
2020-02-25,기타재난,사하구,"[사하구청] 사하구-3(부산24)26세,여/(2.21.)집-택시13:06~13:20 직장 라인테라피(대구)달구벌로1504/",2020-02-25 10:26
2020-02-25,기타재난,사하구,"[사하구청] 사하구-3(부산26)26세,여/(2.21)도보13:20~13:26 GS25 달서브리티쉬점(대구)/자가용 19:20~부모님집",2020-02-25 10:27
2020-02-25,기타재난,사하구,"[사하구청] 사하구-3(부산24)26세, 여/(2.23)~15:00부모님집/자가용 15:20~15:50사하구보건소선별진료소/",2020-02-25 10:30
2020-02-25,기타재난,사하구,"[사하구청] 사하구-3(부산24)26세,여/(2.23.)/보건소에서 자가용 16:30~20:00 부모님집/ 보건소구급차 21:00 부산대학병원",2020-02-25 10:33
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 20) 동선(2.19.)집 - 자가용 - 9:30~10:30 아모레퍼시픽 서부산특약점(사하구) - 자가용 - 11:10 집,2020-02-25 10:49
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 20) 동선(2.20.) 집-자가용-12:30~13:10 도담복전문점(사하구)- 자가용 - 13:30~18:00 집 - 도보,2020-02-25 10:49
2020-02-25,감염병 발생,서구,"[서구청]서구 확진자(부산 20) 동선(2.20.)18:10~18:40 속튼튼원내과의원, 신대신약국(서구) - 도보 - 18:50 집",2020-02-25 10:49
2020-02-25,감염병 발생,서구,[서구청]서구확진자(부산20)동선(2.21) 집(자차)-9:30~9:40-아모레퍼시픽(사하)(자차)-10:00~10:30사하우체국5층(사하)(자차)-10:40 집,2020-02-25 10:50
2020-02-25,감염병 발생,서구,[서구청]서구 확진자(부산 20) 동선(2.22.) 집-자가용-14:50~15:10 서구보건소 선별진료소-자가용-15:20 집,2020-02-25 10:50
2020-02-25,감염병 발생,서구,"[서구청] 서구확진자(부산20) 2.19, 21 동선 중 아모레퍼시픽 서부산특약점(사하구)을 서부산특약점(사하구 다대로3)으로 수정합니다.",2020-02-25 12:07
2020-02-25,기타재난,사하구,[사하구청] 사하구-4 확진자 추가 발생. 동선은 확인 즉시 문자 발송 예정.,2020-02-25 12:09
2020-02-25,감염병 발생,해운대구,[해운대구청]확진자동선(부산-25) [2.21]장산초등학교(10:20~10:40)>반여1동주민센터(11:00~11:20)>탑마트(반여점)(11:30~20:50),2020-02-25 12:40
2020-02-25,감염병 발생,해운대구,[해운대구청]서구 확진자 동선(부산-19)[2.21]팔레드시즈(해운대구 해운대 해변로 298번길 24)(19:00),2020-02-25 12:40
2020-02-25,감염병 발생,해운대구,[해운대구청]해운대구 확진자 동선(부산-25) 수정사항 알림탑마트(반여점) 시간(11:30~20:50)->(21:00~21:20),2020-02-25 12:53
2020-02-25,감염병 발생,해운대구,[해운대구청]해운대구 확진자 동선(부산-25) 수정사항 알림장산초등학교->장산초등학교 운동장(10:20~10:40),2020-02-25 12:57
2020-02-25,감염병 발생,해운대구,[해운대구청]  서구 확진자 동선(부산-19) [2.22]팔레드시즈(해운대구 해운대 해변로 298번길 24) (0:00~9:30) 숙박,2020-02-25 13:28
2020-02-25,감염병 발생,서구,[서구청]서구확진자(부산19) 2. 21. 동선 중 민락회센터(회포장)를 민락회타운 1층 진주상회 회포장(수영구 민락수변로 1)으로 수정합니다.,2020-02-25 13:37
2020-02-25,감염병 발생,기장군,[기장군청] 코로나19 실내소독방법 안내/ 마스크장갑 착용 후 가정용 락스와 물1:100 희석하여 수건에 적셔 닦아주면 살균효과 있음. 상세내용 군홈페이지 참조,2020-02-25 13:49
2020-02-25,감염병 발생,금정구,[금정구청]금일 금정구 코로나19확진자 1명 발생.구체적 동선 파악 중.외출자제 및 개인위생철저.의심증상 발생시 1339 및 보건소(519-5029)문의바랍니다,2020-02-25 13:53
2020-02-25,감염병 발생,중구,[중구청] 부산-30(금정구확진자2.21동선)금정구 자택>08:44중앙역>08:48동진선박(중앙동)>12:26청진동청국장(중앙동)>,2020-02-25 14:01
2020-02-25,감염병 발생,중구,[중구청] 부산-30(금정구확진자2.21동선)12:28매머드커피(중앙동)>13:00~18:30동진선박(중앙동)>자차로 해운대 이동,2020-02-25 14:01
2020-02-25,감염병 발생,중구,[중구청]접촉의심 및 호흡기 증상발생시 1339 또는 관할보건소로 상담바랍니다.,2020-02-25 14:02
2020-02-25,감염병 발생,기장군,"[기장군청]코로나19 예방을 위한 손씻기, 마스크착용 필수. 발열 기침 증상시 의료기관 방문전 1339 전화 또는 709-5405,5406으로 상담 바랍니다.",2020-02-25 14:15
2020-02-25,감염병 발생,중구,[중구청]부산-30(금정구확진자) 2.21. 동선수정12:10-12:50 청진동청국장(충장대로9번길 18),2020-02-25 14:43
2020-02-25,감염병 발생,남구,[남구청](부산-17확진자) (2.23) 집>09:25~09:40남구보건소구급차>09:40~10:00남구보건소(검사)>10:00~10:15남구보건소구급차>집,2020-02-25 14:52
2020-02-25,감염병 발생,남구,[남구청](부산-17확진자 차량수정) (2.23) 집>09:25~09:40자가용>09:40~10:00남구보건소(검사)>10:00~10:15자가용>집,2020-02-25 15:32
2020-02-25,감염병 발생,강서구,"[강서구청]부산21번 주요동선수정 2.23.(일) 집(신호동)-> 1009번버스, 덕두시장정류소 하차-> 강서구보건소 선별진료소 진료-> 귀가",2020-02-25 15:46
2020-02-25,감염병 발생,동래구,"[동래구청] 동래구 확진자 동선(부산-29,31,32,33,34,35,36,38)을 동래구 홈페이지(dongnae.go.kr)에서 확인해 주시기 바랍니다.",2020-02-25 16:17
2020-02-25,감염병 발생,강서구,[부산강서구청]부산22번 주요동선 수정 2.19.(수)17:30스타필드시티(명지점) 2.20.(목)13:20위앤대우리큰내과의원(명지동)14:30큰보람약국(명지동),2020-02-25 17:05
2020-02-25,기타재난,부산진구,"[부산진구청]부산-7 확진자 부산진구 동선(2.21) ‘우돈식당’을 ‘우돈식당(부전로 111번길 17,부전1동)’으로 수정합니다.",2020-02-25 17:32
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.20]자택>마을버스2번>11시~19시 투썸플레이스광안역점>마을버스2번>자택,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.21]집>마을버스2번>13:30~14시박찬복내과(수영로581)>도보>14:20~14:40수영구보건소 선별진료소,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.21]>도보>14:50광안자연약국(수영로581)>도보>15시~17:40투썸플레이스광안역점>,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.21]>도보>18시~19시 쏭쏭돈까스광안점>도보>19:20~23시투썸플레이스광안역점>자차>집,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.22]외출안함[2.23]집>택시>11:45~12:30좋은강안병원선별진료소>택시>집,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산27)동선[2.24]집>수영구 보건소 구급차>10:30부산대학교병원,2020-02-25 17:52
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산28)동선[2.21]자택>도보>16:00~20:30교양문화노래교실(망미번영로70번길165)>도보>21:00자택,2020-02-25 17:53
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산28)동선[2.22]자택>15시~17:30교양문화노래교실>자차>18~19시이마트트레이더스서면점(부산진구시민공원로31)>자차>19:30자택,2020-02-25 17:53
2020-02-25,감염병 발생,수영구,[수영구청]확진자(부산28)동선[2.23]자택>택시>10:40~12시 좋은강안병원 선별진료소>택시>12:10자택,2020-02-25 17:53
